ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,20250529,6089.5778,5980.8569,6091.9619,5980.8569,5984.4557,105.1221,1.7566,189376466.0,232575959.07
000852.SH,20250528,5984.4557,6006.8889,6023.8247,5972.1843,6008.4599,-24.0042,-0.3995,159105494.0,191732662.668
000852.SH,20250527,6008.4599,6019.5428,6023.1435,5971.3474,6028.7861,-20.3262,-0.3372,157945758.0,193605916.886
000852.SH,20250526,6028.7861,5991.8585,6038.8058,5981.8422,5989.6752,39.1109,0.653,155988794.0,191925536.269
000852.SH,20250523,5989.6752,6060.5179,6099.2273,5989.6752,6066.1031,-76.4279,-1.2599,184923774.0,224806210.854
000852.SH,20250522,6066.1031,6113.2068,6146.2012,6062.5927,6132.1809,-66.0778,-1.0776,186395737.0,220813672.515
000852.SH,20250521,6132.1809,6137.0956,6141.7256,6109.9246,6146.0166,-13.8357,-0.2251,196550842.0,234419144.815
000852.SH,20250520,6146.0166,6097.3639,6154.9544,6078.2177,6095.3369,50.6797,0.8315,192957294.0,232587241.743
000852.SH,20250519,6095.3369,6073.2032,6100.8015,6009.9513,6068.1165,27.2204,0.4486,184712990.0,214012637.258
000852.SH,20250516,6068.1165,6042.2198,6098.8779,6042.2198,6057.0357,11.0808,0.1829,176394759.0,206157492.558
000852.SH,20250515,6057.0357,6146.0016,6146.0016,6055.839,6160.3697,-103.334,-1.6774,190523814.0,224907797.793
000852.SH,20250514,6160.3697,6144.2464,6199.2987,6111.1119,6151.0098,9.3599,0.1522,211559083.0,252514241.034
000852.SH,20250513,6151.0098,6219.4535,6220.4448,6141.6803,6167.4606,-16.4508,-0.2667,203274217.0,263462633.901
000852.SH,20250512,6167.4606,6122.6686,6167.4606,6110.0218,6082.0817,85.3789,1.4038,196847210.0,264308289.588
000852.SH,20250509,6082.0817,6153.5288,6153.5288,6054.9347,6158.0774,-75.9957,-1.2341,189221287.0,242809574.289
000852.SH,20250508,6158.0774,6093.5595,6167.1462,6087.3724,6111.4946,46.5828,0.7622,203915826.0,262739570.041
000852.SH,20250507,6111.4946,6171.607,6195.1394,6063.6435,6102.9221,8.5725,0.1405,233922951.0,296522333.567
000852.SH,20250506,6102.9221,5993.3338,6102.9221,5993.3338,5950.1169,152.8052,2.5681,220209623.0,283658443.311
000852.SH,20250430,5950.1169,5907.188,5972.655,5907.188,5903.3812,46.7357,0.7917,195458998.0,241759324.241
000852.SH,20250429,5903.3812,5850.8273,5921.5557,5836.0307,5877.0566,26.3246,0.4479,186023394.0,219411784.621
000852.SH,20250428,5877.0566,5933.4191,5939.9584,5868.8716,5939.5021,-62.4455,-1.0514,194950891.0,221937583.619
000852.SH,20250425,5939.5021,5927.316,5982.7147,5901.0766,5920.4776,19.0245,0.3213,198087660.0,234799469.589
000852.SH,20250424,5920.4776,5979.4063,5984.367,5897.6501,5984.5833,-64.1057,-1.0712,199796564.0,237867471.238
000852.SH,20250423,5984.5833,5971.4728,6013.2752,5954.0266,5949.3123,35.271,0.5929,218196156.0,274309975.849
000852.SH,20250422,5949.3123,5947.1488,5974.317,5923.5885,5952.6374,-3.3251,-0.0559,206457074.0,246793931.979
000852.SH,20250421,5952.6374,5826.6219,5952.7177,5802.8345,5831.6869,120.9505,2.074,192711500.0,228800249.698
000852.SH,20250418,5831.6869,5833.108,5855.6924,5793.7872,5839.5639,-7.877,-0.1349,164444603.0,190723835.635
000852.SH,20250417,5839.5639,5802.2927,5898.1785,5801.1198,5835.348,4.2159,0.0722,173196708.0,212948447.362
000852.SH,20250416,5835.348,5897.2004,5903.1192,5758.6655,5914.0286,-78.6806,-1.3304,190423901.0,229430157.871
000852.SH,20250415,5914.0286,5938.5727,5949.8612,5872.2874,5938.5262,-24.4976,-0.4125,183047848.0,225752074.311
000852.SH,20250414,5938.5262,5933.992,5979.902,5914.254,5862.1876,76.3386,1.3022,216581141.0,272673485.154
000852.SH,20250411,5862.1876,5744.795,5923.1357,5743.078,5784.5853,77.6023,1.3415,222139162.0,288233391.742
000852.SH,20250410,5784.5853,5766.5051,5883.4593,5766.4063,5652.3303,132.255,2.3398,274161849.0,329964030.634
000852.SH,20250409,5652.3303,5439.1767,5688.4848,5224.9734,5530.0189,122.3114,2.2118,305724039.0,342055474.011
000852.SH,20250408,5530.0189,5475.5599,5632.6405,5426.0341,5496.4427,33.5762,0.6109,309701516.0,342259642.935
000852.SH,20250407,5496.4427,5811.5439,5905.573,5437.4532,6203.257,-706.8143,-11.3942,277214829.0,311471174.815
000852.SH,20250403,6203.257,6208.2877,6299.1645,6168.5351,6277.2533,-73.9963,-1.1788,183699630.0,238273426.168
000852.SH,20250402,6277.2533,6252.6304,6316.6356,6251.8519,6259.4838,17.7695,0.2839,159266425.0,208427533.566
000852.SH,20250401,6259.4838,6242.0714,6300.6658,6240.2035,6226.6488,32.835,0.5273,182332217.0,241767488.059
000852.SH,20250331,6226.6488,6229.5555,6259.3642,6143.6495,6268.3214,-41.6726,-0.6648,207382027.0,267799428.24
000852.SH,20250328,6268.3214,6326.8127,6356.8035,6261.6855,6328.7665,-60.4451,-0.9551,196553528.0,246785917.265
000852.SH,20250327,6328.7665,6315.0972,6394.2102,6254.8872,6334.9077,-6.1412,-0.0969,198894704.0,256610200.494
000852.SH,20250326,6334.9077,6297.3288,6371.1014,6297.3288,6310.7641,24.1436,0.3826,206679513.0,248639805.634
000852.SH,20250325,6310.7641,6355.8136,6382.1882,6289.1242,6360.3412,-49.5771,-0.7795,231663781.0,281993855.607
000852.SH,20250324,6360.3412,6403.5651,6412.5184,6244.8682,6405.611,-45.2698,-0.7067,257684583.0,320142693.524
000852.SH,20250321,6405.611,6507.9498,6531.7604,6389.6151,6535.0624,-129.4514,-1.9809,256205335.0,330125305.371
000852.SH,20250320,6535.0624,6551.8204,6596.271,6528.8581,6564.6767,-29.6143,-0.4511,231907477.0,316002108.435
000852.SH,20250319,6564.6767,6590.5553,6598.5082,6536.7163,6611.9263,-47.2496,-0.7146,219662999.0,319556371.525
000852.SH,20250318,6611.9263,6605.043,6642.8565,6581.9646,6589.5655,22.3608,0.3393,234726563.0,344774184.043
000852.SH,20250317,6589.5655,6585.8207,6609.8893,6557.6343,6571.1707,18.3948,0.2799,252080841.0,353560411.351
000852.SH,20250314,6571.1707,6463.9245,6575.8189,6428.2246,6466.8509,104.3198,1.6131,276329994.0,384170674.116
000852.SH,20250313,6466.8509,6558.419,6570.8865,6405.7315,6566.9679,-100.117,-1.5246,266825677.0,384618292.918
000852.SH,20250312,6566.9679,6585.5954,6632.3876,6564.7159,6551.7341,15.2338,0.2325,281705576.0,416300253.928
000852.SH,20250311,6551.7341,6438.2445,6551.7341,6432.7582,6520.9725,30.7616,0.4717,252455216.0,366244090.084
000852.SH,20250310,6520.9725,6519.0281,6541.5929,6466.9027,6507.7645,13.208,0.203,256522113.0,374384335.128
000852.SH,20250307,6507.7645,6512.7324,6577.9511,6465.2639,6534.9711,-27.2066,-0.4163,308888807.0,463226928.283
000852.SH,20250306,6534.9711,6438.159,6548.8545,6435.5431,6398.237,136.7341,2.1371,300554770.0,464779819.148
000852.SH,20250305,6398.237,6365.4316,6401.8307,6318.2868,6357.6277,40.6093,0.6387,238961847.0,359566648.067
000852.SH,20250304,6357.6277,6218.8312,6364.121,6217.8102,6273.6699,83.9578,1.3383,229548486.0,347694980.444
000852.SH,20250303,6273.6699,6291.0501,6382.0476,6240.5682,6270.4186,3.2513,0.0519,266945412.0,388839572.584
000852.SH,20250228,6270.4186,6460.9038,6468.7955,6252.0136,6499.5301,-229.1115,-3.525,295559675.0,433909057.525
000852.SH,20250227,6499.5301,6526.8107,6550.1,6395.9084,6524.4057,-24.8756,-0.3813,311964101.0,475356399.879
000852.SH,20250226,6524.4057,6451.4018,6527.8463,6423.6032,6435.4284,88.9773,1.3826,303176413.0,463990773.162
000852.SH,20250225,6435.4284,6369.2758,6503.0066,6359.8362,6464.0235,-28.5951,-0.4424,295366372.0,464348021.188
000852.SH,20250224,6464.0235,6454.5582,6504.4001,6411.7662,6449.2279,14.7956,0.2294,318461161.0,492113846.711
000852.SH,20250221,6449.2279,6347.67,6456.9191,6317.0853,6334.4143,114.8136,1.8125,327263771.0,503581232.098
000852.SH,20250220,6334.4143,6289.1329,6349.4737,6274.0309,6288.529,45.8853,0.7297,288110198.0,424704883.96
000852.SH,20250219,6288.529,6134.9912,6290.0127,6133.9423,6142.138,146.391,2.3834,272920114.0,405139537.119
000852.SH,20250218,6142.138,6264.282,6282.4039,6112.5851,6281.5658,-139.4278,-2.2196,300159330.0,417068621.358
000852.SH,20250217,6281.5658,6285.0404,6308.4839,6231.8675,6248.8345,32.7313,0.5238,323734337.0,458304251.931
000852.SH,20250214,6248.8345,6203.4767,6257.3064,6182.2637,6212.4968,36.3377,0.5849,298005849.0,411860060.509
000852.SH,20250213,6212.4968,6290.7898,6290.7898,6202.5929,6284.6107,-72.1139,-1.1475,312984935.0,437899818.481
000852.SH,20250212,6284.6107,6172.3935,6284.9184,6171.0611,6190.1739,94.4368,1.5256,281342765.0,392322251.371
000852.SH,20250211,6190.1739,6209.5207,6220.964,6135.8659,6210.5471,-20.3732,-0.328,288271576.0,393173431.222
000852.SH,20250210,6210.5471,6155.0511,6218.066,6126.0819,6134.0545,76.4926,1.247,297825932.0,407767222.307
000852.SH,20250207,6134.0545,6046.3647,6198.7478,6042.2605,6041.8337,92.2208,1.5264,323952835.0,447048589.278
000852.SH,20250206,6041.8337,5869.7051,6042.0194,5853.7462,5881.4366,160.3971,2.7272,255998511.0,361378399.221
000852.SH,20250205,5881.4366,5900.5128,5928.8797,5851.5951,5846.0686,35.368,0.605,212005310.0,286305599.979
000852.SH,20250127,5846.0686,5946.7291,5964.1497,5846.0686,5938.1301,-92.0615,-1.5503,188646200.0,253588513.601
000852.SH,20250124,5938.1301,5815.4583,5943.1118,5815.4583,5829.0329,109.0972,1.8716,208090445.0,279147952.364
000852.SH,20250123,5829.0329,5911.2189,5991.845,5829.0329,5855.7393,-26.7064,-0.4561,222855753.0,296684961.438
000852.SH,20250122,5855.7393,5879.8433,5886.7418,5824.0345,5908.0234,-52.2841,-0.885,180296760.0,245947705.315
000852.SH,20250121,5908.0234,5911.4048,5917.1293,5834.9644,5879.1495,28.8739,0.4911,199127834.0,273060411.934
000852.SH,20250120,5879.1495,5877.972,5925.0719,5856.8325,5841.5718,37.5777,0.6433,198430783.0,250732032.833
000852.SH,20250117,5841.5718,5780.6056,5885.4165,5755.9071,5801.3051,40.2667,0.6941,196817967.0,252875263.542
000852.SH,20250116,5801.3051,5810.0511,5906.4655,5753.764,5775.5709,25.7342,0.4456,216373239.0,268024992.528
000852.SH,20250115,5775.5709,5805.898,5815.1483,5755.6247,5811.0545,-35.4836,-0.6106,204290325.0,258108817.511
000852.SH,20250114,5811.0545,5580.8778,5814.7071,5562.1801,5559.4725,251.582,4.5253,235772869.0,291062201.267
000852.SH,20250113,5559.4725,5487.1249,5599.3268,5457.5095,5544.9158,14.5567,0.2625,169309190.0,201644040.965
000852.SH,20250110,5544.9158,5662.7667,5718.2122,5544.9158,5672.7796,-127.8638,-2.254,198014877.0,242988533.223
000852.SH,20250109,5672.7796,5629.8952,5714.4606,5629.8239,5661.7793,11.0003,0.1943,193320421.0,248219962.749
000852.SH,20250108,5661.7793,5664.3121,5706.6593,5501.4918,5692.041,-30.2617,-0.5316,225800830.0,272083991.656
000852.SH,20250107,5692.041,5610.9462,5694.0046,5580.8851,5608.0344,84.0066,1.498,193912450.0,234287089.801
000852.SH,20250106,5608.0344,5614.0281,5688.9223,5561.898,5625.209,-17.1746,-0.3053,203047676.0,234876628.473
000852.SH,20250103,5625.209,5808.5424,5826.0833,5609.7663,5797.089,-171.88,-2.9649,237093211.0,272348061.517
000852.SH,20250102,5797.089,5948.6802,5982.5535,5743.1785,5957.7172,-160.6282,-2.6961,244125606.0,293717954.95
000852.SH,20241231,5957.7172,6151.0339,6160.7327,5957.7172,6145.928,-188.2108,-3.0624,237990032.0,296970407.969
000852.SH,20241230,6145.928,6164.908,6192.5845,6097.1031,6171.5653,-25.6373,-0.4154,207712448.0,273573030.015
000852.SH,20241227,6171.5653,6164.67,6250.2013,6135.4787,6160.4518,11.1135,0.1804,237841554.0,313072970.915
000852.SH,20241226,6160.4518,6083.8873,6185.8068,6083.8873,6094.6866,65.7652,1.0791,206916739.0,280812700.395
000852.SH,20241225,6094.6866,6158.6491,6159.5964,6037.7355,6164.3605,-69.6739,-1.1303,219027032.0,274581369.547
000852.SH,20241224,6164.3605,6110.7669,6165.2022,6066.226,6096.3813,67.9792,1.1151,216010918.0,281310588.166
000852.SH,20241223,6096.3813,6271.7634,6276.9712,6086.912,6271.7532,-175.3719,-2.7962,258474975.0,333062018.485
000852.SH,20241220,6271.7532,6195.6436,6320.9626,6191.0814,6207.1862,64.567,1.0402,243659085.0,344655611.87
000852.SH,20241219,6207.1862,6127.2202,6223.8046,6108.3942,6195.8677,11.3185,0.1827,251487924.0,320880949.172
000852.SH,20241218,6195.8677,6156.6921,6242.5165,6121.0537,6143.9436,51.9241,0.8451,248024122.0,310421477.632
000852.SH,20241217,6143.9436,6262.4928,6269.1401,6133.1291,6277.5162,-133.5726,-2.1278,274793959.0,325036282.699
000852.SH,20241216,6277.5162,6355.6283,6367.8085,6248.1579,6354.9883,-77.4721,-1.2191,310215173.0,379382275.677
000852.SH,20241213,6354.9883,6447.2029,6460.9385,6351.3009,6490.1455,-135.1572,-2.0825,361985513.0,430631043.519
000852.SH,20241212,6490.1455,6454.942,6493.71,6390.5886,6447.3744,42.7711,0.6634,342326053.0,407629783.933
000852.SH,20241211,6447.3744,6343.7811,6454.9713,6343.7811,6362.0203,85.3541,1.3416,331351956.0,392600350.436
000852.SH,20241210,6362.0203,6493.5374,6497.8893,6352.762,6303.2721,58.7482,0.932,374209206.0,453736859.985
000852.SH,20241209,6303.2721,6346.5948,6371.098,6257.5422,6349.6211,-46.349,-0.7299,293773287.0,336347274.096
000852.SH,20241206,6349.6211,6291.3019,6384.6567,6229.2124,6285.6007,64.0204,1.0185,349030963.0,392887681.462
000852.SH,20241205,6285.6007,6186.1227,6302.3554,6186.1227,6204.9448,80.6559,1.2999,288535617.0,340682850.435
000852.SH,20241204,6204.9448,6301.0479,6303.5046,6175.8385,6303.2758,-98.331,-1.56,299202098.0,351416845.598
000852.SH,20241203,6303.2758,6318.966,6342.3568,6239.4398,6313.6077,-10.3319,-0.1636,326652363.0,377825590.965
000852.SH,20241202,6313.6077,6188.8016,6325.8604,6188.8016,6189.1276,124.4801,2.0113,354028066.0,408649278.002
000852.SH,20241129,6189.1276,6066.7135,6246.1979,6039.8317,6086.0852,103.0424,1.6931,324762691.0,387695670.29
000852.SH,20241128,6086.0852,6121.6778,6170.1336,6077.6009,6118.6636,-32.5784,-0.5324,301235560.0,352731886.173
000852.SH,20241127,6118.6636,5942.5332,6119.011,5856.9973,5981.5699,137.0937,2.2919,290946267.0,337553542.213
000852.SH,20241126,5981.5699,6036.6375,6093.3708,5979.3916,6052.1287,-70.5588,-1.1659,244404112.0,293810759.3
000852.SH,20241125,6052.1287,6047.9384,6076.1906,5937.9052,6030.4882,21.6405,0.3589,277646776.0,336016461.451
000852.SH,20241122,6030.4882,6240.0855,6280.6033,6030.3749,6262.1644,-231.6762,-3.6996,342129117.0,415874882.244
000852.SH,20241121,6262.1644,6241.0086,6292.8595,6199.7056,6250.8029,11.3615,0.1818,299655111.0,380712417.744
000852.SH,20241120,6250.8029,6116.9604,6262.0825,6105.2219,6130.2848,120.5181,1.9659,299975821.0,367521344.35
000852.SH,20241119,6130.2848,5977.8438,6130.4961,5945.4558,5974.5576,155.7272,2.6065,273167526.0,327924260.763
000852.SH,20241118,5974.5576,6154.5074,6180.8797,5937.0854,6125.5126,-150.955,-2.4644,322672608.0,374007994.761
000852.SH,20241115,6125.5126,6246.3358,6331.8722,6124.6613,6272.1911,-146.6785,-2.3386,295191634.0,383424106.209
000852.SH,20241114,6272.1911,6462.0103,6472.9535,6263.3137,6474.3941,-202.203,-3.1231,294794718.0,387867737.326
000852.SH,20241113,6474.3941,6453.864,6512.5971,6357.5563,6491.9723,-17.5782,-0.2708,317485928.0,420386937.349
000852.SH,20241112,6491.9723,6593.822,6616.1571,6429.35,6579.0054,-87.0331,-1.3229,400715244.0,547396142.34
000852.SH,20241111,6579.0054,6416.1676,6580.5679,6412.5756,6423.1217,155.8837,2.4269,402436255.0,551137709.953
000852.SH,20241108,6423.1217,6470.0738,6526.6496,6400.0935,6403.9175,19.2042,0.2999,451796308.0,570702092.922
000852.SH,20241107,6403.9175,6238.6172,6403.9175,6229.4904,6293.1933,110.7242,1.7594,408571652.0,498495772.936
000852.SH,20241106,6293.1933,6287.2933,6368.8685,6247.1524,6266.5423,26.651,0.4253,424250101.0,551410098.216
000852.SH,20241105,6266.5423,6057.2076,6279.9151,6051.457,6053.1116,213.4307,3.526,390142531.0,511248826.464
000852.SH,20241104,6053.1116,5912.3135,6053.1116,5912.3135,5930.2319,122.8797,2.0721,295637147.0,378246863.91
000852.SH,20241101,5930.2319,6100.7899,6125.4077,5912.5322,6116.6632,-186.4313,-3.0479,409338276.0,511368123.627
000852.SH,20241031,6116.6632,6041.0129,6161.5551,6004.7132,6019.3472,97.316,1.6167,386119485.0,507595177.939
000852.SH,20241030,6019.3472,5960.7916,6043.5869,5945.6752,5983.8364,35.5108,0.5934,324380186.0,416947148.542
000852.SH,20241029,5983.8364,6106.1943,6113.6381,5982.5264,6082.0877,-98.2513,-1.6154,369325299.0,475114148.306
000852.SH,20241028,6082.0877,5988.7231,6082.0877,5965.0012,5974.9086,107.1791,1.7938,326722938.0,408798512.149
000852.SH,20241025,5974.9086,5876.4368,6014.11,5876.2135,5861.6319,113.2767,1.9325,306820665.0,394949027.911
000852.SH,20241024,5861.6319,5871.2864,5887.4495,5817.9319,5903.5783,-41.9464,-0.7105,264149476.0,352283289.321
000852.SH,20241023,5903.5783,5871.3184,5991.5887,5856.3675,5888.8148,14.7635,0.2507,333753772.0,435103067.665
000852.SH,20241022,5888.8148,5866.7857,5940.3672,5814.2974,5860.5711,28.2437,0.4819,347298628.0,466594853.551
000852.SH,20241021,5860.5711,5797.0029,5954.4356,5767.7901,5749.4341,111.137,1.933,355061095.0,496180057.607
000852.SH,20241018,5749.4341,5495.196,5880.8958,5484.2353,5505.6149,243.8192,4.4286,359719039.0,468006517.576
000852.SH,20241017,5505.6149,5563.4645,5624.7937,5504.4852,5524.2546,-18.6397,-0.3374,276397486.0,351913540.302
000852.SH,20241016,5524.2546,5425.4315,5598.8351,5424.3934,5507.1758,17.0788,0.3101,248520319.0,306601622.534
000852.SH,20241015,5507.1758,5585.6884,5704.5604,5505.8095,5615.7563,-108.5805,-1.9335,297517095.0,380974458.308
000852.SH,20241014,5615.7563,5451.619,5620.4185,5346.4244,5416.7576,198.9987,3.6738,281144405.0,332914366.924
000852.SH,20241011,5416.7576,5610.9476,5616.8064,5349.3206,5654.5298,-237.7722,-4.205,279992646.0,325513950.177
000852.SH,20241010,5654.5298,5777.8982,5881.3291,5593.9827,5727.38,-72.8502,-1.272,349628012.0,422832925.091
000852.SH,20241009,5727.38,6052.6705,6105.0293,5706.0452,6201.9854,-474.6054,-7.6525,458094212.0,561178624.982
000852.SH,20241008,6201.9854,6437.113,6437.113,5861.3216,5708.8258,493.1596,8.6385,550590792.0,637520550.865
000852.SH,20240930,5708.8258,5375.5712,5732.5678,5307.5486,5136.4408,572.385,11.1436,471432852.0,484582504.081
000852.SH,20240927,5136.4408,4950.9375,5164.5422,4944.8397,4874.1321,262.3087,5.3816,290681694.0,277755801.27
000852.SH,20240926,4874.1321,4675.9444,4874.1321,4672.8658,4686.2584,187.8737,4.009,253977829.0,222158651.467
000852.SH,20240925,4686.2584,4688.3888,4799.857,4681.8534,4642.5577,43.7007,0.9413,264240731.0,228396448.07
000852.SH,20240924,4642.5577,4489.4922,4642.5577,4466.3364,4469.1326,173.4251,3.8805,215782531.0,186154173.396
000852.SH,20240923,4469.1326,4462.7166,4513.9695,4445.9898,4463.3561,5.7765,0.1294,124945066.0,113678187.175
000852.SH,20240920,4463.3561,4484.1751,4487.0758,4428.1654,4482.2746,-18.9185,-0.4221,127480177.0,110050423.362
000852.SH,20240919,4482.2746,4418.7844,4527.6125,4385.4861,4399.1332,83.1414,1.8899,145747160.0,122312275.719
000852.SH,20240918,4399.1332,4413.9028,4425.7918,4342.2087,4413.1872,-14.054,-0.3185,113552078.0,94168113.828
000852.SH,20240913,4413.1872,4471.9836,4478.2182,4413.1872,4468.7439,-55.5567,-1.2432,116827287.0,102975444.046
000852.SH,20240912,4468.7439,4490.5235,4542.2845,4468.7439,4486.0066,-17.2627,-0.3848,118731187.0,106135757.55
000852.SH,20240911,4486.0066,4469.0149,4500.683,4453.1996,4487.5755,-1.5689,-0.035,113953972.0,101974619.541
000852.SH,20240910,4487.5755,4481.4875,4507.1544,4400.7764,4475.5315,12.044,0.2691,132351585.0,114554770.063
000852.SH,20240909,4475.5315,4490.9896,4523.3656,4459.1258,4508.2281,-32.6966,-0.7253,113284927.0,100227926.911
000852.SH,20240906,4508.2281,4588.9276,4595.6966,4506.3869,4586.7813,-78.5532,-1.7126,127217733.0,115580272.235
000852.SH,20240905,4586.7813,4554.5184,4614.7524,4554.5184,4550.7697,36.0116,0.7913,121209194.0,108293303.464
000852.SH,20240904,4550.7697,4542.9049,4594.4387,4529.3384,4572.397,-21.6273,-0.473,122871657.0,113470304.818
000852.SH,20240903,4572.397,4529.9411,4598.6317,4529.9411,4532.5145,39.8825,0.8799,128952462.0,116579546.737
000852.SH,20240902,4532.5145,4627.1819,4635.765,4529.8343,4629.3195,-96.805,-2.0911,155927274.0,139933704.119
000852.SH,20240830,4629.3195,4539.9291,4691.0146,4534.0438,4542.4637,86.8558,1.9121,177838616.0,163027974.058
000852.SH,20240829,4542.4637,4453.4313,4558.9472,4443.9026,4470.5501,71.9136,1.6086,129788753.0,118136327.342
000852.SH,20240828,4470.5501,4449.7112,4506.3125,4437.5175,4459.6801,10.87,0.2437,107903177.0,92367714.621
000852.SH,20240827,4459.6801,4500.735,4501.0835,4449.2147,4512.893,-53.2129,-1.1791,113939520.0,100126840.569
000852.SH,20240826,4512.893,4492.7057,4531.1733,4476.243,4495.3439,17.5491,0.3904,112271843.0,97519324.794
000852.SH,20240823,4495.3439,4482.6543,4510.5977,4462.7595,4491.8392,3.5047,0.078,110254720.0,94849186.101
000852.SH,20240822,4491.8392,4549.2996,4562.9769,4484.559,4548.2644,-56.4252,-1.2406,113469330.0,97994054.398
000852.SH,20240821,4548.2644,4564.3783,4590.2004,4543.8807,4579.3041,-31.0397,-0.6778,108164315.0,92275965.567
000852.SH,20240820,4579.3041,4663.7757,4665.6342,4563.8552,4663.6121,-84.308,-1.8078,129979655.0,107871967.95
000852.SH,20240819,4663.6121,4651.2971,4714.0588,4644.6008,4655.6509,7.9612,0.171,119942244.0,104904645.646
000852.SH,20240816,4655.6509,4696.7179,4703.027,4654.4599,4691.8503,-36.1994,-0.7715,122612541.0,108413620.564
000852.SH,20240815,4691.8503,4639.0844,4743.728,4620.5554,4649.2784,42.5719,0.9157,129900650.0,111783008.443
000852.SH,20240814,4649.2784,4698.0028,4698.1483,4649.2784,4697.5858,-48.3074,-1.0283,99911373.0,88773228.422
000852.SH,20240813,4697.5858,4671.2003,4698.3417,4642.6689,4674.1017,23.4841,0.5024,100207248.0,89086385.468
000852.SH,20240812,4674.1017,4696.3641,4707.2164,4657.3299,4702.7453,-28.6436,-0.6091,107665245.0,93579528.557
000852.SH,20240809,4702.7453,4760.1272,4789.169,4702.7453,4739.4933,-36.748,-0.7754,115665338.0,101903629.13
000852.SH,20240808,4739.4933,4728.3303,4776.4878,4677.4254,4743.41,-3.9167,-0.0826,126746572.0,118155007.292
000852.SH,20240807,4743.41,4741.6513,4772.2059,4715.5287,4749.9466,-6.5366,-0.1376,112619284.0,108823999.546
000852.SH,20240806,4749.9466,4731.1959,4766.2733,4695.637,4678.7753,71.1713,1.5212,127097641.0,119128621.768
000852.SH,20240805,4678.7753,4776.1816,4854.5904,4678.7393,4809.8891,-131.1138,-2.7259,152847485.0,147489789.943
000852.SH,20240802,4809.8891,4844.7776,4902.9414,4802.0222,4878.289,-68.3999,-1.4021,137989767.0,141716564.225
000852.SH,20240801,4878.289,4894.8088,4933.0606,4850.6329,4889.0807,-10.7917,-0.2207,146421421.0,150211396.563
000852.SH,20240731,4889.0807,4698.7342,4889.7717,4690.0,4702.4914,186.5893,3.9679,173761942.0,168965970.522
000852.SH,20240730,4702.4914,4674.9244,4716.2143,4637.4095,4685.6457,16.8457,0.3595,112315594.0,112127735.536
000852.SH,20240729,4685.6457,4707.2785,4707.2785,4670.7997,4702.08,-16.4343,-0.3495,109319605.0,108822856.0
000852.SH,20240726,4702.08,4638.3121,4710.5694,4638.3121,4632.5667,69.5133,1.5005,110691033.0,108478164.5
000852.SH,20240725,4632.5667,4602.6331,4678.6585,4587.7073,4631.0111,1.5556,0.0336,108530458.0,105862951.893
000852.SH,20240724,4631.0111,4682.0615,4713.074,4625.4217,4694.9525,-63.9414,-1.3619,121091980.0,118860085.095
000852.SH,20240723,4694.9525,4825.745,4825.745,4694.9525,4826.8713,-131.9188,-2.733,120495201.0,121481765.802
000852.SH,20240722,4826.8713,4822.6393,4848.307,4798.1172,4821.4227,5.4486,0.113,110732121.0,117656274.045
000852.SH,20240719,4821.4227,4788.7709,4854.7069,4778.7137,4812.4263,8.9964,0.1869,112647955.0,120485073.178
000852.SH,20240718,4812.4263,4763.3035,4822.6187,4714.6011,4795.6236,16.8027,0.3504,121727781.0,126287644.105
000852.SH,20240717,4795.6236,4834.4409,4842.7213,4786.3476,4836.7184,-41.0948,-0.8496,120425116.0,121445754.616
000852.SH,20240716,4836.7184,4815.7386,4845.3491,4786.2143,4827.6023,9.1161,0.1888,120891502.0,119708973.121
000852.SH,20240715,4827.6023,4869.0042,4869.0042,4815.407,4878.0195,-50.4172,-1.0336,126413017.0,116891290.149
000852.SH,20240712,4878.0195,4884.4134,4897.169,4858.3033,4893.5942,-15.5747,-0.3183,130854179.0,126357791.679
000852.SH,20240711,4893.5942,4846.1054,4896.1464,4821.4135,4777.6817,115.9125,2.4261,153190469.0,152871133.831
000852.SH,20240710,4777.6817,4783.1695,4829.2084,4768.1249,4797.0634,-19.3817,-0.404,138401543.0,133173779.703
000852.SH,20240709,4797.0634,4689.2748,4810.3222,4645.197,4693.9648,103.0986,2.1964,148511187.0,139660896.31
000852.SH,20240708,4693.9648,4801.4891,4801.4891,4679.2848,4810.7939,-116.8291,-2.4285,123548775.0,109218205.976
000852.SH,20240705,4810.7939,4753.7335,4828.8428,4711.8681,4761.868,48.9259,1.0275,110602467.0,100918951.124
000852.SH,20240704,4761.868,4868.546,4883.7366,4745.9085,4867.1326,-105.2646,-2.1628,121202257.0,107066707.375
000852.SH,20240703,4867.1326,4900.6672,4906.5099,4857.7752,4905.6497,-38.5171,-0.7852,102300301.0,103816042.643
000852.SH,20240702,4905.6497,4940.7002,4951.1972,4886.7022,4940.2471,-34.5974,-0.7003,118827986.0,116969050.568
000852.SH,20240701,4940.2471,4894.5592,4954.1752,4839.7453,4895.9869,44.2602,0.904,129219325.0,123312519.185
000852.SH,20240628,4895.9869,4855.3505,4968.2726,4851.8354,4864.0855,31.9014,0.6559,134567796.0,129940344.767
000852.SH,20240627,4864.0855,4964.6591,4969.0893,4862.634,4986.3839,-122.2984,-2.4526,121642911.0,114644913.464
000852.SH,20240626,4986.3839,4842.0037,4988.3083,4812.0995,4847.6106,138.7733,2.8627,138027529.0,125780748.746
